ORderBy	
description	-0.51277 0.11632 0.67352 0.45615 0.052843 0.25354 0.44783 -0.12506 -0.22482 0.34848 0.032079 -0.07877 0.40101 -0.25778 0.81997 1.1763 0.44776 0.08157 0.024339 0.18698 -0.30866 -0.56967 -0.026356 -0.12678 -0.071853 -0.30441 -0.29579 -0.13104 -0.33008 -0.1156 -0.07382 0.028449 -0.37041 -0.39143 0.1341 0.23647 -0.21745 0.0021588 0.35717 -0.2461 -0.0060949 -0.025209 0.45889 0.23028 -0.5668 0.069645 0.30098 -0.1529 -0.43063 0.011273 1.1201 0.46721 0.89295 0.79702 -0.042837 -1.2423 0.011037 -0.50139 0.78818 -0.068685 0.015717 0.53569 -0.11754 -0.22996 1.2882 -0.50514 -0.059578 -0.019798 -0.32329 0.070854 -0.75358 0.45226 0.75058 -0.32216 0.56988 0.14858 0.43652 -0.1884 -0.80316 -0.44495 -0.39192 -0.14005 -0.25723 -0.73817 -0.97187 0.18956 -0.33555 -0.87019 -0.03874 0.20027 0.46436 -0.027825 0.50696 0.14226 0.60765 -0.02156 -0.69324 -0.94689 -0.14042 0.43888
Column	-1.7154 0.48478 0.35404 -0.86892 0.21317 0.97541 0.26898 -0.10161 0.11129 -0.63806 0.69888 -0.72858 -0.0001857 -0.006076 -0.69267 0.12602 0.049125 -0.2278 -0.24548 -0.72552 0.38962 0.077641 -1.1097 0.88736 1.2001 -0.11057 -0.14077 -0.24632 -0.19132 0.31618 0.011952 0.35957 0.50664 -0.5995 -0.16047 -0.11088 -0.47035 0.20004 0.049497 0.1634 0.021806 -0.41566 -0.49141 -0.72187 -0.22 -0.43002 -0.66522 -0.84108 0.40288 -0.068439 1.2154 0.41102 0.57503 0.23704 0.26381 -1.2328 0.38773 0.0028021 1.4698 0.62861 0.17142 1.0399 0.0044173 -0.6164 0.99047 -0.12015 0.44606 -0.49756 -0.34755 0.71925 -0.0023601 0.66507 -0.51604 -0.19162 -0.3873 -0.076824 1.2071 0.52316 -0.71578 -0.43953 -0.51982 0.25214 -0.30223 -0.96205 -0.073682 -0.59105 0.39969 -0.64704 -0.10413 -0.82195 -0.36252 0.32648 0.62471 0.23199 -0.60829 -0.045371 0.39147 -0.60915 0.87218 0.88353
mactdate	
private	0.28231 0.19993 -0.63349 0.48936 0.0077824 0.47177 -0.37901 0.28782 0.19652 -0.12321 0.28899 -0.018802 0.2858 0.47611 -0.47004 -0.71349 0.5905 0.40452 0.10151 0.4705 -0.11121 0.3511 0.10743 -0.38934 -0.3558 -0.79297 -0.17918 -0.12007 -0.68513 0.36048 -0.033086 0.58793 -0.098848 -0.11616 -0.0025425 1.0629 -0.12958 0.38541 -0.01112 0.28746 -0.15991 -0.29028 -0.27672 0.63414 0.25891 -0.53219 -0.34834 0.31831 0.075518 -0.51398 -0.53274 -0.027907 0.25531 0.12674 0.22307 -2.2503 -0.038204 -0.66739 2.4463 0.19339 -0.31413 -0.077036 0.46189 0.10523 0.64768 -0.10848 0.32733 0.1577 0.77339 0.25032 -0.063748 -0.43949 0.20292 -0.6961 -0.16763 0.088587 0.38569 -0.017489 -1.1646 -0.31846 1.3381 0.46383 0.5443 0.18087 -1.1663 -0.20796 -0.25754 0.28864 0.12666 -0.92077 0.019675 -0.74858 0.40665 -0.31572 -0.73469 0.42614 0.3202 -0.41876 0.49517 -0.25639
actualDate	
Column	-1.7154 0.48478 0.35404 -0.86892 0.21317 0.97541 0.26898 -0.10161 0.11129 -0.63806 0.69888 -0.72858 -0.0001857 -0.006076 -0.69267 0.12602 0.049125 -0.2278 -0.24548 -0.72552 0.38962 0.077641 -1.1097 0.88736 1.2001 -0.11057 -0.14077 -0.24632 -0.19132 0.31618 0.011952 0.35957 0.50664 -0.5995 -0.16047 -0.11088 -0.47035 0.20004 0.049497 0.1634 0.021806 -0.41566 -0.49141 -0.72187 -0.22 -0.43002 -0.66522 -0.84108 0.40288 -0.068439 1.2154 0.41102 0.57503 0.23704 0.26381 -1.2328 0.38773 0.0028021 1.4698 0.62861 0.17142 1.0399 0.0044173 -0.6164 0.99047 -0.12015 0.44606 -0.49756 -0.34755 0.71925 -0.0023601 0.66507 -0.51604 -0.19162 -0.3873 -0.076824 1.2071 0.52316 -0.71578 -0.43953 -0.51982 0.25214 -0.30223 -0.96205 -0.073682 -0.59105 0.39969 -0.64704 -0.10413 -0.82195 -0.36252 0.32648 0.62471 0.23199 -0.60829 -0.045371 0.39147 -0.60915 0.87218 0.88353
mbranch	
private	0.28231 0.19993 -0.63349 0.48936 0.0077824 0.47177 -0.37901 0.28782 0.19652 -0.12321 0.28899 -0.018802 0.2858 0.47611 -0.47004 -0.71349 0.5905 0.40452 0.10151 0.4705 -0.11121 0.3511 0.10743 -0.38934 -0.3558 -0.79297 -0.17918 -0.12007 -0.68513 0.36048 -0.033086 0.58793 -0.098848 -0.11616 -0.0025425 1.0629 -0.12958 0.38541 -0.01112 0.28746 -0.15991 -0.29028 -0.27672 0.63414 0.25891 -0.53219 -0.34834 0.31831 0.075518 -0.51398 -0.53274 -0.027907 0.25531 0.12674 0.22307 -2.2503 -0.038204 -0.66739 2.4463 0.19339 -0.31413 -0.077036 0.46189 0.10523 0.64768 -0.10848 0.32733 0.1577 0.77339 0.25032 -0.063748 -0.43949 0.20292 -0.6961 -0.16763 0.088587 0.38569 -0.017489 -1.1646 -0.31846 1.3381 0.46383 0.5443 0.18087 -1.1663 -0.20796 -0.25754 0.28864 0.12666 -0.92077 0.019675 -0.74858 0.40665 -0.31572 -0.73469 0.42614 0.3202 -0.41876 0.49517 -0.25639
int	-1.2815 0.29622 -0.53259 0.32107 -0.39625 -0.11924 0.42091 0.19327 -0.13448 -0.85049 -0.45988 -0.59597 -0.79427 0.31379 -0.43536 0.70608 0.44329 -0.11279 0.036991 -0.12338 -0.45912 -0.73173 -0.21593 0.23246 0.98264 0.90022 0.6924 0.49234 0.74033 0.20114 -0.10716 0.84224 0.46705 0.4129 -0.060172 0.21711 0.4259 1.0596 -0.32892 0.70179 0.37757 -0.91555 -0.57109 -0.18899 -0.0089607 -0.67049 -0.95645 0.85213 0.44196 0.2516 -0.39928 -0.1086 0.14475 0.048046 -1.8383 0.20715 0.66836 -0.15683 0.83449 -0.89062 -1.731 -0.28511 -1.6281 -0.4891 -0.017375 0.20429 -0.39652 -0.12376 0.083896 1.019 0.29363 -0.22713 -0.57131 0.20946 0.36736 0.070658 -0.60987 0.36272 -0.11703 -0.3601 0.91502 0.34288 0.42903 0.1424 -0.14246 0.33683 -0.097052 -0.032925 0.65012 0.62676 0.26149 0.73428 -0.77328 -0.24923 0.86026 -0.36051 0.5583 -0.30908 0.34023 0.0885
branch	0.68293 -0.085519 -0.13975 -0.46747 0.93909 -0.31497 -0.42762 0.19402 0.19614 0.2095 -0.035209 0.37239 0.81552 0.846 -0.41811 -0.0057947 0.40898 -0.61382 -0.48438 -0.23251 0.18242 0.029549 -0.16164 -0.84994 -0.56514 -0.20895 0.098148 -0.59469 0.10005 0.27923 -0.032122 0.64799 0.30973 -0.66967 -0.57046 -0.10697 -0.096353 0.11002 0.53091 0.11079 0.16251 -0.52831 -0.23231 -0.096894 0.26885 0.40627 0.73287 0.33698 0.29978 0.66405 0.22465 -0.18323 0.40894 0.088536 -0.40147 -1.3122 -0.15095 -0.42403 1.8174 0.63132 -0.13596 0.1342 0.56225 0.42152 0.54472 -0.16434 -0.52433 0.28178 0.6701 0.69369 -0.51726 -0.075572 0.057804 -0.97084 0.093329 -0.63866 -0.10379 0.41916 -0.78396 -0.34343 -0.079009 0.22042 -0.44388 0.30781 -0.78443 0.32763 -0.1028 -0.027616 1.109 0.69706 0.089684 -0.43799 -0.40656 0.47064 -0.29402 0.32388 0.16039 -0.72641 0.58177 0.14475
Embedded	-1.1181 0.21162 -0.073208 -0.21242 0.28727 0.37252 -0.31218 -0.92827 0.34952 0.2327 0.4442 0.085204 1.1438 -0.10298 -0.1174 0.23539 0.53767 0.16144 -0.08749 -0.4886 -0.33142 -0.33058 0.38105 0.41247 0.91974 -0.092153 0.94026 0.19185 0.030209 0.59858 0.44251 0.53871 -0.87447 0.065199 1.0244 -0.18386 -0.35717 0.014413 0.86295 -0.12113 -0.19287 -0.34557 -0.014509 0.41802 -0.62374 0.012519 0.029836 0.93191 -0.33973 -0.35637 0.15225 0.48922 0.11368 0.44227 0.088501 -0.4093 0.30764 -0.44085 1.3902 0.29061 0.13975 1.0861 -0.13629 0.62673 0.095224 -0.39311 0.89772 -0.33881 0.54251 -0.049843 0.30874 0.56666 0.53506 0.27968 0.39427 0.034821 0.72103 0.4149 0.048297 0.014757 0.048021 -0.21969 -0.8838 0.19305 -0.48684 0.5194 0.5075 0.10585 -0.096927 -0.45215 0.20548 0.62193 -0.19244 -0.028624 0.50906 -0.42687 0.2531 -0.68316 0.97632 0.65281
Transaction	0.49706 -0.44749 0.09198 0.21649 0.064174 -0.78049 0.14889 0.036681 0.392 -0.01048 0.64041 1.151 0.15462 -0.82635 -0.23142 -0.36606 -0.015004 0.51405 0.37799 0.21632 -0.37012 -0.67538 -0.4785 0.074351 -0.10979 -0.41693 0.24786 0.29489 -0.83304 -0.4681 0.032466 1.0065 0.032814 -0.88237 0.29284 -0.18012 0.56411 -0.37343 0.17628 -0.74627 0.95214 -0.96225 -0.090985 0.27676 -0.76943 0.083943 -0.20795 -0.46248 -0.22564 -0.82249 0.66159 0.17672 0.62558 0.0090711 -0.50544 -0.96829 -0.13467 -0.81892 1.8521 0.43373 -0.4061 -0.31417 -0.35137 -0.34154 0.07576 -0.71542 0.23293 0.55606 0.61011 -0.50795 -0.45395 -0.46121 0.13696 0.043304 0.038589 -0.36324 -0.43057 -0.74046 -1.0115 0.15597 0.63726 -0.046159 0.17335 0.072455 -1.063 -0.19818 0.3977 -0.86712 0.23952 -0.37531 -0.56544 0.10129 -0.51231 -0.23576 0.48314 0.58641 0.70564 -0.059017 0.29136 0.099088
transaction	0.49706 -0.44749 0.09198 0.21649 0.064174 -0.78049 0.14889 0.036681 0.392 -0.01048 0.64041 1.151 0.15462 -0.82635 -0.23142 -0.36606 -0.015004 0.51405 0.37799 0.21632 -0.37012 -0.67538 -0.4785 0.074351 -0.10979 -0.41693 0.24786 0.29489 -0.83304 -0.4681 0.032466 1.0065 0.032814 -0.88237 0.29284 -0.18012 0.56411 -0.37343 0.17628 -0.74627 0.95214 -0.96225 -0.090985 0.27676 -0.76943 0.083943 -0.20795 -0.46248 -0.22564 -0.82249 0.66159 0.17672 0.62558 0.0090711 -0.50544 -0.96829 -0.13467 -0.81892 1.8521 0.43373 -0.4061 -0.31417 -0.35137 -0.34154 0.07576 -0.71542 0.23293 0.55606 0.61011 -0.50795 -0.45395 -0.46121 0.13696 0.043304 0.038589 -0.36324 -0.43057 -0.74046 -1.0115 0.15597 0.63726 -0.046159 0.17335 0.072455 -1.063 -0.19818 0.3977 -0.86712 0.23952 -0.37531 -0.56544 0.10129 -0.51231 -0.23576 0.48314 0.58641 0.70564 -0.059017 0.29136 0.099088
Code	0.040031 -0.24448 0.73053 -0.78522 0.10176 1.1329 -0.54574 -0.16502 -0.22271 0.26857 -0.0028017 -0.53323 0.23771 -0.013369 -0.31623 0.31315 1.4045 0.3017 -0.3337 0.026709 -0.23063 -0.35121 0.3957 -0.048798 0.20233 -0.42681 0.086992 -0.32299 -0.51931 -0.39928 0.40101 1.0389 0.11716 -0.29213 0.40621 0.34681 -0.21982 -0.99274 0.27808 0.30669 -0.15944 -0.43364 0.10627 0.13963 -0.47956 -0.080051 -0.062879 -0.10151 -0.20968 -0.19341 0.45186 0.61042 -0.064944 0.96259 -0.85312 -1.127 0.15543 -0.13428 2.2155 0.61877 -0.20611 -0.513 -0.68671 -0.048113 0.87501 -0.11171 -0.40812 -0.042767 0.6316 0.14233 -0.23214 0.036219 0.32677 0.13164 0.37036 0.17449 0.12896 0.12132 -0.88154 0.11403 -0.24804 -1.2929 -0.34626 -0.30557 -1.4405 1.2882 0.31974 -1.2983 -0.18529 0.85937 -0.19239 0.83516 -0.56495 0.0085904 0.70475 -0.095823 -0.26036 -0.95226 -0.059152 -0.19183
Big	-0.010531 0.55493 0.65744 -0.7107 -0.29237 -0.37063 -0.25221 -0.056749 -0.087697 -0.61928 0.22873 -0.27901 -0.27731 0.22259 -0.11605 0.12726 0.24708 0.66188 0.2414 0.69941 0.48093 0.70247 -0.59145 -0.26404 0.57278 0.2643 -0.61401 -0.15054 -0.18599 -0.24802 0.11849 0.17862 0.71911 -0.2366 -0.099025 0.00022122 -0.053755 0.27033 0.087879 -0.084932 0.28221 -0.21589 -0.093063 -0.28785 -0.062877 0.035386 0.13004 0.23228 -0.038615 -0.60374 -0.69018 -0.10405 0.063324 0.35375 0.21548 -3.0608 0.065874 0.2383 1.669 0.39196 -0.50441 0.77896 -0.53589 0.55091 0.94731 -0.1974 0.52239 0.40347 0.37095 0.024019 0.10392 -0.32988 -0.50357 -0.18882 -0.30026 0.21368 -0.10645 -0.46171 -0.059658 0.49916 1.2291 -0.3265 -0.27955 -0.1503 -1.4861 -0.8904 -0.47194 -0.45162 -0.27812 -0.50228 -0.049169 0.084611 -0.41095 -0.26054 -0.8014 -0.20879 -0.27486 0.052842 1.047 0.39094
Decimal	-0.19195 1.144 -0.1454 0.42991 -0.057426 0.5401 -0.31893 -0.47685 -0.11541 0.47716 -0.687 -0.33727 -0.74722 0.2305 0.54767 0.35431 0.36071 0.68141 0.077717 -0.36148 0.90985 0.53286 -0.32725 -0.22427 0.040962 -1.1441 1.0816 0.57233 -0.45748 -0.33758 0.30068 0.60587 -0.35751 -0.5691 0.15967 -0.10464 -0.20061 -0.06724 0.16325 -1.231 -0.23069 -0.58445 0.60565 0.74231 0.25212 0.46797 0.643 -0.74247 0.42991 0.20133 0.7273 -0.075104 0.32386 0.58796 -0.30076 -0.36926 1.6789 0.37984 0.68532 0.84789 -0.76152 -0.4224 -0.33567 1.2766 0.09119 -0.14753 -0.81942 -0.18816 0.41321 -0.091138 -1.431 -0.13736 0.62573 0.073243 -0.45904 -0.36137 -0.25472 -0.56359 0.0096715 -0.14311 0.015601 -0.91925 -1.0275 -0.54412 0.0086325 0.49632 0.81913 -0.71662 0.7027 0.50961 -1.2861 2.0844 -0.41946 0.033226 -0.42124 -1.1148 0.46911 -0.36579 -1.7222 -0.0064154
actual	0.26404 -0.00071112 0.26191 0.66912 -0.46775 -0.14687 -0.38353 -0.055387 0.14757 0.26897 0.26518 0.27001 0.52196 -0.26773 0.43158 -0.1215 0.18341 0.5095 0.37629 0.16133 0.04825 -0.94677 -0.17237 -0.3703 -0.44232 -0.2777 0.071671 -0.24585 -0.12905 -0.31534 0.025684 -0.23328 -0.29549 -0.15105 0.27121 -0.29381 0.19046 -0.10867 0.0017193 -0.038485 0.03944 -0.13257 0.16782 0.29906 -0.20418 -0.18134 -0.12175 -0.99879 -0.70526 -0.82238 0.66871 0.0026094 0.49978 0.6469 -0.033273 -1.5188 0.3022 -0.59933 1.313 0.069928 -0.15363 0.94923 -0.30339 -0.061873 0.96643 -0.14248 -0.010082 -0.47037 -0.01948 0.13381 -0.35667 0.08738 0.39331 0.19734 0.50132 0.0077616 0.21863 -0.51955 -0.56744 0.33378 0.10121 0.13862 -0.064284 -0.48591 -1.7852 -0.20383 -0.0095072 -0.49234 0.50569 -0.219 -0.34611 0.18126 0.28481 -0.05715 -0.099614 -0.84891 -0.31233 -0.27761 0.91222 -0.25488

TransactionId	
defines	-0.34738 0.10584 0.79615 0.85917 0.32032 0.24133 -0.47123 -0.047556 0.23732 0.38801 -0.1358 -0.67426 -0.1879 -0.15986 0.28808 0.63833 0.69084 0.31424 -0.22012 0.15887 -0.14137 -0.39995 0.097782 -0.492 -0.048594 -0.21637 -0.35791 -0.68931 -0.80394 -0.14165 -0.0087815 1.0334 0.020866 -0.12751 0.15379 -0.2497 0.30218 -0.082519 -0.082594 -0.08756 -0.24165 0.11596 0.40018 0.26907 -0.60818 0.31968 0.082235 -0.083821 -0.74927 0.29469 0.37948 -0.025001 0.2737 0.45747 -0.59743 -0.76008 0.67995 -0.38272 0.75718 0.48647 0.24256 -0.51286 -0.1115 -0.60602 0.67236 0.29023 -0.015675 -0.28882 0.53504 0.1551 0.15021 -0.21827 0.4155 0.48726 0.93109 -0.68321 0.10798 -0.32139 -0.52865 -0.52905 -0.50299 -0.34371 -0.6667 0.23181 -0.49431 0.4142 -0.30882 -0.9343 0.43302 0.46449 -0.29543 0.40033 -0.24858 -0.18325 0.79319 -0.036897 -0.20882 -0.69887 -0.17729 0.36462
primary	-0.21866 0.88008 -0.28285 0.032369 0.353 -0.37393 0.31737 0.29005 -0.041103 0.20757 -0.64937 -0.66619 -0.017081 0.23252 0.096264 -0.94727 0.30158 0.37933 0.42255 0.2658 -0.12073 -0.54124 0.49648 0.25162 -0.78575 -0.373 0.37376 -0.22153 -0.28806 0.13724 0.090137 0.38043 0.85611 -0.046224 -0.21783 -0.26714 -0.6108 -0.035947 0.21117 0.79261 -0.36645 -0.41982 0.39677 -0.083931 0.12857 -0.1254 -0.035211 -0.14811 -0.75144 -0.40843 -0.39703 -0.32239 0.23453 0.35271 0.66239 -2.2318 0.14739 -0.50771 1.4508 -0.075324 -0.35239 -0.098611 0.61138 0.52227 1.4389 0.037874 -0.0041825 -0.097403 0.45239 0.24398 -0.71447 -0.087803 0.46824 0.24341 -0.29983 -0.16081 -0.43226 0.16604 -0.75494 -0.74072 -0.303 0.095268 -0.57418 -0.3041 -1.2977 -0.19773 -0.087142 0.37238 0.20501 -0.02046 -0.52443 0.30501 0.45117 1.3645 -0.78987 0.29103 0.17796 -0.26467 1.1153 0.17227
key	-0.22009 0.1228 0.49666 0.014973 0.58537 -1.0869 -0.4435 -0.67389 -0.11957 -0.2751 0.14446 -0.30252 -0.32128 0.14588 -0.1927 0.29439 0.093863 -0.43039 0.20753 0.084383 0.39514 -0.59375 0.32108 -0.065593 -0.11269 -0.6302 -0.23751 -0.094258 -0.36321 0.3258 0.082417 -0.093256 0.15658 -0.059934 0.022428 -0.11107 0.093985 -0.04207 -0.32812 0.031688 -0.50681 -0.61542 1.6011 0.030004 0.00056317 0.2723 -0.10129 -0.0017352 -0.46781 -0.58449 0.10235 0.15112 -0.22557 0.9944 -0.13042 -2.0398 -0.29454 -0.3525 1.7486 0.59134 -0.65688 0.3913 -0.068291 -0.00327 0.63607 -0.041222 0.22515 0.40704 0.60109 0.029032 -0.17948 0.24172 -0.21984 -0.55467 0.09011 -0.45749 -0.25776 0.02886 -0.17182 -0.00081766 0.70004 0.12981 -0.49957 -0.59933 -1.7221 0.32901 0.49726 0.61915 0.093617 -0.23046 -0.49754 0.5477 -0.28813 0.26786 -0.99516 0.3707 0.24787 -0.46564 0.97654 0.92977
columns	-1.1243 1.204 -0.64891 -0.2782 0.50365 1.1113 -0.56715 -0.018966 0.14249 0.089604 1.169 -0.41492 0.23092 0.6037 -0.53265 0.17323 -0.58476 -0.47651 -0.23261 -0.98206 0.17113 -0.084386 -0.93214 0.55102 1.3704 -0.7276 0.34529 0.22048 -0.27156 -0.038621 0.64506 -0.37159 0.31902 -0.4472 0.25833 0.46612 0.28636 -0.41727 -0.2552 0.61115 0.14399 0.039755 -0.85123 0.10283 0.3919 -0.44239 -1.0683 -0.55383 0.63315 0.073257 0.87724 0.26819 0.31746 0.51055 0.57233 -0.88481 0.72968 -0.48025 1.0991 0.70063 -0.6858 0.97697 -0.24945 0.28412 0.67957 0.16598 0.46517 0.29848 0.057794 -0.20233 0.18095 0.31271 0.43609 -0.48551 -0.28573 0.067895 0.90889 1.3712 -0.055581 -0.37626 -0.29839 0.34274 -0.20545 -0.29452 0.20387 -0.65421 0.35898 -0.83996 -0.015576 -0.51172 0.35694 -0.12113 0.032097 0.34114 -0.57269 -0.60155 -0.59296 -0.75256 0.57106 1.0081
Embeddable	0.04746 -0.028918 0.17074 0.35196 0.55575 0.46633 0.20633 -0.64817 0.62256 0.13558 -0.089665 -0.10515 -0.10392 -0.19114 0.38835 0.92209 -0.18476 0.47815 0.25965 -0.075095 -0.52914 0.22243 0.25913 0.12912 0.22881 -0.30173 0.34561 0.38146 -0.38626 0.50149 -0.47296 0.020038 -0.30206 -0.22887 0.97247 0.15007 -0.1805 -0.14788 0.26326 0.16418 0.51185 0.51226 -0.50109 0.093864 0.17676 0.12979 0.06587 0.1671 0.076725 0.31365 -0.10468 -0.050605 -0.16433 -0.21378 -0.24756 0.92354 0.38516 0.35617 0.19555 0.12122 -0.15278 -0.16214 0.11486 0.27452 0.42804 -0.26107 0.10306 -0.28711 0.14006 -0.5552 -0.47228 -0.042791 0.61443 0.10963 -0.011162 0.15049 -0.23057 -0.24446 0.52627 -0.12689 -0.65987 0.27189 0.027655 -0.078118 0.526 -0.36283 0.49869 0.79549 -0.21155 0.021335 -0.38509 0.25296 -0.36005 -0.24553 0.87967 -0.36453 -0.34079 -0.047994 -0.074857 0.16397
public	0.27528 0.22559 -0.29646 -0.19067 0.18936 0.61855 -0.89264 0.28183 0.40389 -0.065414 -0.50938 -0.08886 -0.20152 -0.13439 -0.021077 -0.24169 0.54612 0.65442 -0.48053 0.39893 -0.28369 0.13064 0.28003 -0.58927 -0.35813 -0.58996 0.20764 0.030577 -0.24032 0.17751 0.38048 0.5518 -0.043817 0.59522 -0.83406 0.62643 -0.3808 0.0078803 -0.3535 0.4471 -0.30419 -0.55965 -0.28996 0.19426 0.20166 -0.27511 0.49588 -0.42664 0.10917 -0.87574 0.23565 -0.68206 0.22442 0.74806 -0.19348 -2.6988 0.71671 -0.45328 2.2088 0.02737 -0.099598 0.16888 0.14004 0.13678 0.78804 0.045185 0.42819 -0.036869 1.0838 0.062532 -0.040702 -0.27305 0.29982 -0.58137 -0.20059 0.29416 0.35478 0.28035 -1.3558 -0.53859 1.0382 0.010252 0.44126 0.46009 -1.5 -0.34445 -0.65755 0.6388 0.18468 -0.70406 0.25236 -0.50973 -0.17074 0.42255 -0.44975 0.63835 0.28452 -0.4795 0.59833 0.2318
class	0.44507 1.1348 0.33681 0.033357 -1.0405 0.24413 0.43113 0.041197 -0.81321 1.1462 -0.041166 -0.56681 -0.37751 0.010833 -0.49384 -0.98461 0.2911 0.62519 0.0021157 0.076011 0.57661 -0.42666 0.026943 -0.31422 0.22591 -0.40706 -0.44773 -0.46698 0.071828 0.087351 -0.25286 1.0292 -0.17695 -0.57001 0.69949 0.49922 -0.23905 0.21815 0.067587 0.91464 -0.62297 -0.85661 -0.1409 -0.61247 0.66159 0.090501 0.19563 0.35387 0.18804 0.30706 -0.73807 0.019089 -0.32798 0.51793 -0.003088 -1.7927 0.08279 -0.13564 2.0857 0.16076 -0.41443 0.42641 0.055687 0.03359 0.74283 -0.19547 0.53011 0.19503 0.44296 0.54503 -0.030984 -0.49682 -0.11398 0.085998 -0.046392 0.92739 0.088696 -0.28703 -0.72927 -1.1755 -0.26028 -0.55622 -0.026987 -0.20324 -0.81465 -0.12299 -1.1006 -1.5845 -0.18962 -0.32423 -0.99665 -0.060921 0.43139 0.38787 0.24177 0.29155 -0.080935 -0.70294 0.47778 -0.33316
TransactionId	
Column	-1.7154 0.48478 0.35404 -0.86892 0.21317 0.97541 0.26898 -0.10161 0.11129 -0.63806 0.69888 -0.72858 -0.0001857 -0.006076 -0.69267 0.12602 0.049125 -0.2278 -0.24548 -0.72552 0.38962 0.077641 -1.1097 0.88736 1.2001 -0.11057 -0.14077 -0.24632 -0.19132 0.31618 0.011952 0.35957 0.50664 -0.5995 -0.16047 -0.11088 -0.47035 0.20004 0.049497 0.1634 0.021806 -0.41566 -0.49141 -0.72187 -0.22 -0.43002 -0.66522 -0.84108 0.40288 -0.068439 1.2154 0.41102 0.57503 0.23704 0.26381 -1.2328 0.38773 0.0028021 1.4698 0.62861 0.17142 1.0399 0.0044173 -0.6164 0.99047 -0.12015 0.44606 -0.49756 -0.34755 0.71925 -0.0023601 0.66507 -0.51604 -0.19162 -0.3873 -0.076824 1.2071 0.52316 -0.71578 -0.43953 -0.51982 0.25214 -0.30223 -0.96205 -0.073682 -0.59105 0.39969 -0.64704 -0.10413 -0.82195 -0.36252 0.32648 0.62471 0.23199 -0.60829 -0.045371 0.39147 -0.60915 0.87218 0.88353
maccno	
private	0.28231 0.19993 -0.63349 0.48936 0.0077824 0.47177 -0.37901 0.28782 0.19652 -0.12321 0.28899 -0.018802 0.2858 0.47611 -0.47004 -0.71349 0.5905 0.40452 0.10151 0.4705 -0.11121 0.3511 0.10743 -0.38934 -0.3558 -0.79297 -0.17918 -0.12007 -0.68513 0.36048 -0.033086 0.58793 -0.098848 -0.11616 -0.0025425 1.0629 -0.12958 0.38541 -0.01112 0.28746 -0.15991 -0.29028 -0.27672 0.63414 0.25891 -0.53219 -0.34834 0.31831 0.075518 -0.51398 -0.53274 -0.027907 0.25531 0.12674 0.22307 -2.2503 -0.038204 -0.66739 2.4463 0.19339 -0.31413 -0.077036 0.46189 0.10523 0.64768 -0.10848 0.32733 0.1577 0.77339 0.25032 -0.063748 -0.43949 0.20292 -0.6961 -0.16763 0.088587 0.38569 -0.017489 -1.1646 -0.31846 1.3381 0.46383 0.5443 0.18087 -1.1663 -0.20796 -0.25754 0.28864 0.12666 -0.92077 0.019675 -0.74858 0.40665 -0.31572 -0.73469 0.42614 0.3202 -0.41876 0.49517 -0.25639
String	-0.58612 0.68468 -0.3048 -0.30143 0.63022 0.54069 0.01149 -0.079599 -1.2801 0.52436 -0.085146 0.011723 -0.068233 1.3369 -0.53491 1.1505 -1.0879 -0.014131 0.84327 0.35177 0.1791 -0.17666 0.069901 -0.10659 0.21653 -0.39874 -0.53911 0.15529 0.43732 -0.12114 0.024777 -0.37661 0.016911 0.1536 -0.6331 -0.44423 0.17383 -0.60363 0.47226 -0.35641 0.19885 0.18405 0.62407 0.36511 0.082608 -0.041067 0.51466 0.2014 0.35829 -0.35822 -0.5558 0.13119 -0.15079 0.43218 -0.0049345 -2.1244 0.065888 0.2303 1.1107 0.89659 -0.73445 0.28847 0.07422 0.1921 0.29703 0.0082317 0.43467 0.29806 0.19613 0.17296 -0.76403 0.30902 0.012527 0.31087 0.087482 0.12754 0.02412 0.0055587 -0.35831 0.45593 0.96553 -0.10852 -0.18546 -0.19566 -1.1958 -0.21444 0.046392 -0.64232 -0.51301 0.15291 -0.8148 0.94186 -0.88127 -0.16941 0.061199 0.19866 -0.67404 -0.31921 0.56022 -0.10541
accountNumber	
Column	-1.7154 0.48478 0.35404 -0.86892 0.21317 0.97541 0.26898 -0.10161 0.11129 -0.63806 0.69888 -0.72858 -0.0001857 -0.006076 -0.69267 0.12602 0.049125 -0.2278 -0.24548 -0.72552 0.38962 0.077641 -1.1097 0.88736 1.2001 -0.11057 -0.14077 -0.24632 -0.19132 0.31618 0.011952 0.35957 0.50664 -0.5995 -0.16047 -0.11088 -0.47035 0.20004 0.049497 0.1634 0.021806 -0.41566 -0.49141 -0.72187 -0.22 -0.43002 -0.66522 -0.84108 0.40288 -0.068439 1.2154 0.41102 0.57503 0.23704 0.26381 -1.2328 0.38773 0.0028021 1.4698 0.62861 0.17142 1.0399 0.0044173 -0.6164 0.99047 -0.12015 0.44606 -0.49756 -0.34755 0.71925 -0.0023601 0.66507 -0.51604 -0.19162 -0.3873 -0.076824 1.2071 0.52316 -0.71578 -0.43953 -0.51982 0.25214 -0.30223 -0.96205 -0.073682 -0.59105 0.39969 -0.64704 -0.10413 -0.82195 -0.36252 0.32648 0.62471 0.23199 -0.60829 -0.045371 0.39147 -0.60915 0.87218 0.88353
mprocdate	
